created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Mon Oct 24 23:46:11 +0000 2022,1584692764209340416,Quem ? ☝🏻☝🏻 #Eleiçoes2022 #Eleições2022 @LorraneGuimare5 @lwwnardo @PorcelainPiggy @prr_poolly @couffainebooks @AnaLuciaAla @AnaLcia58521648 @zenilda87360127 @eugostosa__021 @brenobmoreiraa  @bella_cfontes @maxgarc @silva_mycaa @VTDELAS2 @Antoniomarquesf @AntonioMatheus2,,"[{'text': 'Eleiçoes2022', 'indices': [12, 25]}, {'text': 'Eleições2022', 'indices': [26, 39]}]",
Mon Oct 24 23:46:11 +0000 2022,1584692763056279552,"RT @gazetadopovo: TSE manda Janones apagar publicações falsas que citavam apoio de Bolsonaro a Jefferson: https://t.co/N5KJ5RNwb3

#Eleiçõe…","São Luís, Brasil",[],"TSE manda Janones apagar publicações falsas que citavam apoio de Bolsonaro a Jefferson: https://t.co/N5KJ5RNwb3

#Eleições2022"
Mon Oct 24 23:46:10 +0000 2022,1584692756827369472,"RT @Romario_Limma: Quem ganha a eleição para Governadora em Pernambuco? Marília arraes ou Raquel Lyra? 

#pernambuco #Eleicoes2022  #Protec…",Brasil,"[{'text': 'pernambuco', 'indices': [105, 116]}, {'text': 'Eleicoes2022', 'indices': [117, 130]}]","Quem ganha a eleição para Governadora em Pernambuco? Marília arraes ou Raquel Lyra? 

#pernambuco #Eleicoes2022  #ProtectOMEGA_X"
Mon Oct 24 23:46:09 +0000 2022,1584692754764169216,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:46:09 +0000 2022,1584692753190899713,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:46:06 +0000 2022,1584692742239551489,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:46:05 +0000 2022,1584692739270230017,"DO NADA CHICO PINHEIRO (no programa de Haddad)
#HorárioEleitoralSP #Eleições2022",,"[{'text': 'HorárioEleitoralSP', 'indices': [47, 66]}, {'text': 'Eleições2022', 'indices': [67, 80]}]",
Mon Oct 24 23:46:04 +0000 2022,1584692731531534338,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:46:03 +0000 2022,1584692731204767744,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Texas, USA","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:46:03 +0000 2022,1584692727601459200,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Belo Horizonte, Brasil","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:46:02 +0000 2022,1584692724141547520,RT @AlTrezAs: 154 mil inserções em mídia a menos dão + de 50 dias de propaganda ininterruptas A MAIS em prol da campanha do descondenado em…,,[],"154 mil inserções em mídia a menos dão + de 50 dias de propaganda ininterruptas A MAIS em prol da campanha do descondenado em prejuízo irreparável à campanha do Bolsonaro 

isso fere de morte o equilíbrio e paridade das #Eleicoes2022 

não há precedentes na nossa história"
Mon Oct 24 23:46:01 +0000 2022,1584692722379943939,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Marília, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:57 +0000 2022,1584692705627865088,"https://t.co/I2r77Prnel

Depois Não Fale que eu não avisei...

             #eleiçoesbrasil  #Eleiçoes2022  #Brasil https://t.co/xhA48yqlds","Tupã, Brasil","[{'text': 'eleiçoesbrasil', 'indices': [76, 91]}, {'text': 'Eleiçoes2022', 'indices': [93, 106]}, {'text': 'Brasil', 'indices': [108, 115]}]",
Mon Oct 24 23:45:56 +0000 2022,1584692701496479750,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Brasil,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:53 +0000 2022,1584692687500115969,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Rio de Janeiro, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:48 +0000 2022,1584692666482438145,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Porto Alegre, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:43 +0000 2022,1584692643652509696,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Quixelô-CE, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:36 +0000 2022,1584692617602039808,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",:( :),"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:36 +0000 2022,1584692614430851073,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",São Paulo,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:35 +0000 2022,1584692612560453632,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Rio das Ostras, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:32 +0000 2022,1584692598748622848,RT @gazetadopovo: 🎧 PODCAST 15 MINUTOS - O que Bolsonaro vai fazer para tentar conquistar eleitores na reta final do 2º turno: https://t.co…,"São Luís, Brasil",[],"🎧 PODCAST 15 MINUTOS - O que Bolsonaro vai fazer para tentar conquistar eleitores na reta final do 2º turno: https://t.co/OZE51s0vRw

#Eleições2022 https://t.co/4eyv9xPrcd"
Mon Oct 24 23:45:30 +0000 2022,1584692589810184192,"RT @UOLNoticias: Amanhã temos a #SabatinaUOLFolha com @jeronimoba13, candidato do PT ao governo da Bahia

Jerônimo vai ser entrevistado por…",brasilia df,"[{'text': 'SabatinaUOLFolha', 'indices': [32, 49]}]","Amanhã temos a #SabatinaUOLFolha com @jeronimoba13, candidato do PT ao governo da Bahia

Jerônimo vai ser entrevistado por @KennedyAlencar,  @carlosmadeiro e @jppitombo 

Fique ligado nos canais abaixo a partir das 16h! 

#Eleições2022 #UOLEleições2022 https://t.co/JeP0ONWP91"
Mon Oct 24 23:45:30 +0000 2022,1584692589131108352,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:28 +0000 2022,1584692583863037952,"RT @choquei: 🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto…","São Paulo, Brasil",[],"🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto). #Eleições2022"
Mon Oct 24 23:45:28 +0000 2022,1584692582252130304,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:45:27 +0000 2022,1584692578917941248,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Fim Do Mundo ,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:27 +0000 2022,1584692577877766145,RT @Estadao: PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/…,Recife - Pe,"[{'text': 'Eleicoes2022', 'indices': [112, 125]}]",PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/4tRhoTOMo6
Mon Oct 24 23:45:24 +0000 2022,1584692564682473473,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:22 +0000 2022,1584692558776893442,"RT @JHFonseca: @AndreJanonesAdv Concordo você, Janones. O CENSOR ataca esquerda e direita. A ditadura está de volta, graças ao STF desequil…",brasil,[],"@AndreJanonesAdv Concordo você, Janones. O CENSOR ataca esquerda e direita. A ditadura está de volta, graças ao STF desequilibrado em 9 a 2. Se você está preocupado com a CENSURA você deveria votar em alguém que vai melhorar um pouco essa relação para 7 a 4. #eleicoes2022"
Mon Oct 24 23:45:18 +0000 2022,1584692542070587393,"RT @RittAndrade: @SergioMarone @toimdacacamba @AndreJanonesAdv Bolsonaro mentiroso, sabe tudo sobre o orçamento secreto 
#Eleicoes2022 
#Bo…",Brasil,"[{'text': 'Eleicoes2022', 'indices': [121, 134]}]","@SergioMarone @toimdacacamba @AndreJanonesAdv Bolsonaro mentiroso, sabe tudo sobre o orçamento secreto 
#Eleicoes2022 
#BolsonaroMentiroso https://t.co/QJM22lWxW0"
Mon Oct 24 23:45:15 +0000 2022,1584692527424499712,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Brasil,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:45:14 +0000 2022,1584692523272122368,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:13 +0000 2022,1584692521325559810,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"São Paulo, Brasil ","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:12 +0000 2022,1584692515319709696,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Rio de Janeiro, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:07 +0000 2022,1584692494146899968,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:07 +0000 2022,1584692493991702529,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Minsung ,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:04 +0000 2022,1584692480792203266,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:45:03 +0000 2022,1584692476865961985,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Imbituba, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:03 +0000 2022,1584692476337528832,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:45:02 +0000 2022,1584692473812877312,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Porto Alegre/RS,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:45:02 +0000 2022,1584692472726585344,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Vila Belmiro,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:45:02 +0000 2022,1584692472126767104,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",São Bernardo do Campo,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:44:59 +0000 2022,1584692462412783618,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:44:59 +0000 2022,1584692461833973760,"RT @AntonioCGRodri: 👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS…",,[],"👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:44:59 +0000 2022,1584692458981838849,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Paulo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:44:55 +0000 2022,1584692444272427008,"RT @JHFonseca: ***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord",,"[{'text': 'eleicoes2022', 'indices': [103, 116]}, {'text': 'SabatinaNaRecord', 'indices': [117, 134]}]","***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord"
Mon Oct 24 23:44:54 +0000 2022,1584692440300425217,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Rio de Janeiro, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:44:54 +0000 2022,1584692440208134145,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Manaus,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:44:52 +0000 2022,1584692431974694914,RT @Estadao: PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/…,,"[{'text': 'Eleicoes2022', 'indices': [112, 125]}]",PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/4tRhoTOMo6
Mon Oct 24 23:44:52 +0000 2022,1584692431303630848,"RT @JHFonseca: A denúncia de fraude nas inserções das rádios me parece mais um evento para o pós eleição. Não deve alterar a votação, mas d…","Belo Horizonte, Brasil",[],"A denúncia de fraude nas inserções das rádios me parece mais um evento para o pós eleição. Não deve alterar a votação, mas deixa uma semente para cassar Lula caso seu governo colapse. Quem se lembra do processo de cassação da chapa Dilma-Temer? #Eleicoes2022"
Mon Oct 24 23:44:49 +0000 2022,1584692420234518529,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,"Natal, Brasil🌵","[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:44:49 +0000 2022,1584692417814331392,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
